# log_X, log_likelihood, tiebreaker, accepts, tries, exceeds, visits
0 -1.79769313486e+308 0 3684134 3703863 708058 3703863
-1.61745901201 -5339.08848643 0.258336748503 3592608 3709172 1199659 4403415
-2.90573221316 -2531.2342963 0.550455412855 3295298 3706364 1740120 4864680
-3.93288408729 -1822.52958928 0.728884973394 3072488 3705242 1847922 5390192
-5.00132331494 -1331.88353725 0.603315217374 2898752 3703151 1966873 5498230
-6.02851166782 -1019.27399468 0.54654549648 2773142 3702492 2131393 5615758
-6.99815401515 -805.51535228 0.878180642864 2666478 3700139 2330513 5776575
-7.90822776029 -671.348107618 0.678170002462 2569222 3701534 2318851 5978220
-8.8566085329 -559.58221047 0.0965527488762 2498645 3702046 2510264 5973744
-9.72681115279 -475.43289868 0.811552565051 2433316 3701077 2733084 6159713
-10.5436966032 -413.205758104 0.570041528622 2376005 3698435 2809974 6380324
-11.3677308312 -362.862844526 0.879556781902 2323936 3694155 2625360 6455890
-12.2697881034 -317.67531914 0.0110394659096 2274817 3690362 2418668 6272743
-13.2239144162 -278.274248178 0.177716965632 2219583 3691496 2464580 6064761
-14.1267980764 -247.735831314 0.240783793065 2174702 3692388 2407112 6101967
-15.0586862492 -221.947497596 0.912247916923 2124245 3694006 2475299 6043694
-15.9539388134 -202.075580716 0.973219688284 2074212 3696194 2064086 6108854
-17.0367532839 -182.663624114 0.74783776553 2020367 3698112 1900235 5708828
-18.133958067 -166.956771851 0.96577955002 1970084 3699672 1913427 5547999
-19.1966538378 -154.42167891 0.283660438173 1929883 3700254 2099798 5559613
-20.1710595852 -144.392382125 0.196219254446 1900982 3701921 2091909 5741687
-21.1804750692 -135.088314028 0.414147553332 1873686 3704878 1993127 5739156
-22.236493851 -126.145383374 0.947022456168 1849188 3702111 2198769 5640407
-23.1800886341 -118.641914105 0.846299089148 1820607 3702550 2435407 5841287
-24.0580312673 -112.349132506 0.225870634824 1785380 3702476 2473712 6073636
-24.958726773 -106.824621459 0.730194785057 1746821 3700922 2346416 6113355
-25.91736093 -101.871596198 0.160872493102 1704552 3699361 2405454 5990770
-26.8319993444 -97.9394922651 0.339417192754 1669602 3701444 2405165 6047355
-27.7559154722 -94.5728978 0.818005616758 1629632 3700759 2222279 6045751
-28.7567169677 -91.5106572491 0.422255356382 1589536 3699670 1923787 5865186
-29.8682690979 -88.6592250964 0.25168075868 1543395 3698717 2063865 5571139
-30.8614801841 -86.5234394399 0.430966847788 1503726 3699712 2097115 5706871
-31.8625585865 -84.694956402 0.940851473204 1462733 3698541 2020218 5741713
-32.9058905256 -83.0941531949 0.411208804745 1420926 3700354 2210000 5668779
-33.8494024735 -81.8675159071 0.322100809489 1383540 3703610 2271647 5856286
-34.7977706702 -80.7982665018 0.330078230313 1349233 3706738 2715352 5922021
-35.5826806666 -80.0266131024 0.278550629695 1320836 3709911 2776761 6358731
-36.4150545049 -79.2997045601 0.388944185604 1288004 3713017 2513249 6426698
-37.355363604 -78.5751621029 0.421169593042 1251181 3716911 2416417 6175094
-38.2950982389 -77.9473885513 0.436221152793 1217105 3719601 2044001 6079797
-39.3827744635 -77.3137663836 0.109621964247 1172092 3722258 1881304 5717901
-40.4912380953 -76.7685135567 0.0308837061045 1127080 3724160 2054604 5556803
-41.4863175645 -76.352992268 0.651843698685 1088781 3725652 2313989 5725642
-42.3947136832 -76.0258434203 0.0795419989334 1051108 3725787 2356048 5981203
-43.328053034 -75.7330346216 0.184318246977 1016220 3726467 2375566 6025143
-44.2604719313 -75.475684443 0.432475226797 984865 3727500 2337483 6048080
-45.2123652025 -75.2455185448 0.912696665663 952454 3727827 2316681 6013065
-46.1673217119 -75.0407442117 0.708270282787 921433 3727737 2571139 5994521
-47.0174822434 -74.8785949756 0.926948797699 894176 3727402 2893483 6241725
-47.7913907468 -74.7447537422 0.972814217267 872072 3729452 2993204 6560657
-48.5807050077 -74.6189215839 0.327276769367 847751 3730782 3169071 6662526
-49.3290316552 -74.508692246 0.585500118976 824835 3731086 3415992 6832999
-50.0283189854 -74.4131684829 0.616408643383 803358 3732815 2441100 7074183
-51.0908782392 -74.2760176293 0.0413561940116 765924 3731867 1952663 6120518
-52.2294828678 -74.1406726941 0.373927049049 725083 3730175 2079878 5630893
-53.2255518328 -74.0278793636 0.717976802696 686555 3730290 1760210 5748908
-54.4037493941 -73.8937785743 0.140565113231 648779 3733036 1861122 5442638
-55.474695534 -73.7626699414 0.38263648124 619815 3734222 2325538 5542477
-56.3466094128 -73.650250042 0.947786650396 604625 3736819 2496323 6001940
-57.2268423862 -73.5387885197 0.51388734674 591268 3738539 2851372 6178229
-58.0051495314 -73.4474362328 0.531441257224 578586 3740794 2675568 6527321
-58.8994120301 -73.3503858852 0.862569669144 567351 3741794 2570896 6361150
-59.8075460357 -73.2601714741 0.039664016386 552414 3741062 2475424 6254898
-60.7362374558 -73.1765818601 0.214953619263 538996 3742176 2210471 6162220
-61.7608299117 -73.0936310692 0.310112680562 523430 3739557 1882717 5898536
-62.8988432953 -73.0118495702 0.946235081415 510633 3737543 1630886 5573937
-64.1207487943 -72.9346020522 0.0713786705818 496640 3735146 1797263 5323145
-65.2039672134 -72.8728216058 0.227006472573 488859 3733648 2011325 5480278
