# log_X, log_likelihood, tiebreaker, accepts, tries, exceeds, visits
0 -1.79769313486e+308 0 3505645 3525753 806394 3525753
-1.44949671234 -8272.52453754 0.475253158226 3447505 3534619 1712334 4317337
-2.37684133022 -4067.25338269 0.667885152151 3245844 3532747 2012368 5185911
-3.32501346029 -2760.28475256 0.0636580731486 3044785 3534423 2216675 5488533
-4.23416481151 -2070.0540147 0.302034917679 2879401 3536538 2036739 5691914
-5.26110263263 -1552.61451337 0.518317942315 2721261 3536502 2161846 5519309
-6.20008705265 -1200.31298756 0.105101973832 2612997 3536595 2169467 5642930
-7.15718496048 -943.152686442 0.102613461894 2522293 3538928 2389444 5654869
-8.02216640115 -771.283171171 0.137396660496 2445012 3542114 2392927 5872401
-8.9224643882 -641.272489759 0.0619326957291 2371732 3545199 2338041 5881603
-9.84693409078 -537.058395374 0.710040111043 2308589 3547781 2258507 5830982
-10.7967420763 -455.108063579 0.256779685883 2247627 3550348 2247679 5756244
-11.7386774311 -392.377115447 0.0848306258538 2192299 3554100 2595100 5749227
-12.5390815458 -349.782525072 0.481477498507 2149599 3557643 2509410 6091295
-13.4286058186 -310.492159972 0.67039417214 2105573 3559543 2400972 6014096
-14.3488515208 -276.369181391 0.636268170422 2061624 3561044 2263279 5910271
-15.3097538015 -246.506855567 0.791022430274 2016574 3561609 2206169 5774728
-16.272975641 -222.062875502 0.431075638624 1971982 3561899 2205735 5715131
-17.2262931007 -202.35717714 0.0812240682914 1928422 3561579 2185964 5710364
-18.1875700951 -186.040558264 0.42753160537 1887048 3561819 2229710 5688569
-19.1258203115 -172.74230269 0.979223862123 1847558 3559875 2338733 5726982
-20.0240671585 -161.867482239 0.398326744747 1816516 3560810 2146598 5834636
-21.0239966864 -151.24980738 0.748816505645 1786076 3562541 2014494 5652070
-22.0547756958 -141.427918103 0.919651435364 1762339 3564081 2079811 5523507
-23.0321518001 -132.952353519 0.924009029964 1741758 3565435 2118671 5588411
-24.0028738048 -125.069583393 0.963516164358 1719905 3564037 2105315 5624663
-24.9860389091 -117.675467993 0.879669434584 1694390 3566472 1995541 5613947
-26.0194212379 -110.796849716 0.126602358763 1657542 3568011 2269804 5510941
-26.9094466312 -105.795657032 0.0664320461491 1624726 3571069 2406168 5781224
-27.7891223419 -101.566620411 0.127823847482 1597452 3574121 2378820 5921154
-28.7032442273 -97.7918116598 0.271426913618 1564182 3576700 2478357 5898942
-29.5736734843 -94.7231822578 0.601749256429 1532869 3578980 2402443 5995730
-30.4903411565 -91.9261171406 0.45005329266 1499521 3581587 2697329 5924627
-31.2821991196 -89.8464992724 0.0196174387245 1472517 3585136 2351460 6214390
-32.2547196823 -87.6271839936 0.511905212111 1435212 3588724 2140412 5885276
-33.2658736044 -85.6609963227 0.606070954521 1396797 3590040 2218724 5679291
-34.2073490758 -84.1042341176 0.840938353725 1361957 3591793 2406301 5753439
-35.0822817097 -82.8567345008 0.915289020634 1329868 3592662 2587578 5937726
-35.9169356085 -81.8159764328 0.59398725927 1300464 3592517 2749791 6113912
-36.7205775189 -80.9318789658 0.243711109999 1270106 3590821 2767652 6272532
-37.5428542982 -80.125078772 0.330822841695 1239188 3590108 2792604 6290921
-38.359195334 -79.41495678 0.17355769002 1208757 3587115 2700298 6313303
-39.2119160825 -78.7557356477 0.707326596337 1178042 3582948 2457197 6219983
-40.142368368 -78.1198126411 0.645734397033 1141377 3579403 2505208 5978188
-41.0152659225 -77.5975979829 0.410576645444 1108338 3576475 2463867 6019556
-41.911141409 -77.1258983512 0.627646413442 1074683 3574624 2249847 5977841
