# log_X, log_likelihood, tiebreaker, accepts, tries, exceeds, visits
0 -1.79769313486e+308 0 3641818 3662148 1088303 3662148
-1.20363150537 -11656.500819 0.41987127631 3565234 3628493 1722237 4684449
-2.20423538848 -4467.06120489 0.451275986631 3387250 3634749 1990638 5304092
-3.18483147978 -2890.18212857 0.65016940155 3164214 3635677 1949585 5569325
-4.23308433991 -2069.49459146 0.826458164673 2959318 3636309 2062093 5533897
-5.22060927972 -1587.18466606 0.682692102408 2803369 3634958 2210855 5641212
-6.15900212017 -1238.95993661 0.721979580378 2689375 3634437 2501756 5786766
-7.00155530364 -1006.83805091 0.565809792842 2608103 3635151 2557061 6072381
-7.86965982678 -820.873152574 0.585919123894 2529670 3636728 2529935 6130603
-8.75749213923 -683.959122952 0.429313930903 2449119 3638850 2461209 6109726
-9.66891271525 -576.822958269 0.252340640019 2384748 3642446 2524582 6052174
-10.5462656754 -495.857503275 0.204963183329 2325849 3644781 2320671 6120042
-11.5167298906 -425.322085285 0.973297875088 2268520 3648797 2425549 5928133
-12.4130057285 -373.867043887 0.821182579449 2220138 3650815 2674039 6031238
-13.2307267966 -335.213548426 0.524095842037 2178673 3653723 2676517 6276259
-14.0863653265 -300.863886267 0.633066514066 2138480 3657003 2657224 6283551
-14.9502164366 -271.550450786 0.382166712855 2099698 3659680 2545793 6265588
-15.8531776882 -245.761852996 0.68953658853 2059000 3659472 2777655 6157180
-16.6538201667 -226.473872331 0.90969490784 2022595 3658788 2762940 6377168
-17.4939063204 -209.20025218 0.547926812356 1986166 3657113 2846092 6359866
-18.3022925632 -194.986307266 0.672891558188 1951472 3655998 3032223 6436019
-19.0601755839 -183.456583911 0.586290398832 1923209 3654982 2728987 6616158
-19.9482865114 -171.553873255 0.599068000548 1889832 3654383 2727852 6321538
-20.7923396387 -161.648670582 0.792382178751 1861921 3655320 2567150 6318306
-21.6953059042 -152.096783804 0.835668721762 1842017 3657973 2017062 6164716
