# log_X, log_likelihood, tiebreaker, accepts, tries, exceeds, visits
0 -1.79769313486e+308 0 3570791 3591548 2031727 3591548
-0.584552317589 -37848.4222009 0.968456686796 3564259 3592470 1521104 5594425
-1.87723042078 -4486.48555345 0.78351840181 3400162 3551505 1676747 5032701
-2.97316337676 -2549.42644429 0.232305459655 3154821 3551979 1809911 5178678
-4.02287807378 -1830.03727799 0.661907481864 2939987 3553229 1643900 5309698
-5.18991331326 -1310.23611492 0.666694153265 2766136 3553747 1687918 5151011
-6.30196429793 -991.001814451 0.028492907646 2646122 3556140 1950456 5196256
-7.28242798634 -787.732873106 0.359263289382 2547159 3557086 1752669 5453107
-8.41340779786 -635.717619796 0.231923158449 2441623 3555209 1562272 5259786
-9.62041909453 -507.492842926 0.566969625133 2356835 3551359 1597703 5071172
-10.7703673901 -418.134156885 0.117407513577 2278778 3548299 1563176 5100846
-11.9470459652 -350.046901384 0.419927688822 2214313 3545530 1577002 5064813
-13.1083578758 -298.282692481 0.980801392307 2157813 3546057 2005548 5079223
-14.0396633228 -264.973685405 0.770848673907 2111979 3547271 2323664 5493941
-14.9038130227 -239.086216743 0.562753900404 2072272 3548282 2163183 5808187
-15.8918250885 -214.551370051 0.500113799578 2022985 3547766 2093902 5655075
-16.8855247351 -194.882801154 0.201403987902 1975870 3545814 2277704 5583373
-17.7848581607 -180.406094283 0.971034160054 1933847 3543652 2416619 5757911
-18.6563690278 -168.532770073 0.843305441566 1902240 3543669 2296986 5895224
-19.6003732274 -157.2530175 0.919300583674 1871428 3545534 2427775 5781133
-20.4713039468 -148.029470368 0.30965302249 1844423 3544896 2637611 5907475
-21.282248766 -140.205961007 0.0493982716106 1823235 3546495 2545583 6114176
-22.1614375958 -132.264073298 0.0121364462987 1802111 3547313 2134882 6026825
-23.1982619822 -123.543298535 0.611588502091 1777778 3547812 1917242 5626169
-24.2726309975 -115.288059966 0.967512244597 1744952 3549936 1748749 5413102
-25.3986229004 -107.770917646 0.0740818028216 1707725 3554465 1766504 5253341
-26.4857412838 -101.824457305 0.564771178142 1662847 3556889 1859573 5272243
-27.5265988171 -97.210663759 0.396405581649 1622972 3559699 1976652 5366074
-28.5253282678 -93.549825667 0.751355782846 1584174 3562502 1873758 5484042
-29.5970776847 -90.2809792403 0.727097459814 1544138 3566906 2114699 5390363
-30.5345541666 -87.8942932395 0.0386581227784 1504718 3568499 2328960 5624789
-31.4193694489 -86.0058185854 0.876079292669 1463943 3567874 2390354 5834108
-32.3143476033 -84.3867880961 0.793026210441 1424750 3565647 2406593 5893411
-33.2125634987 -82.9910490289 0.272073745449 1390120 3566828 2232070 5910794
-34.1870869246 -81.6990983742 0.719644607251 1349949 3566484 1970823 5741551
-35.254444428 -80.5041407147 0.0918218628318 1304942 3566098 2111808 5484856
-36.210139347 -79.5957567422 0.614588111711 1266723 3565203 1942809 5618864
-37.2703850598 -78.7311504654 0.135645939092 1228930 3565273 1769697 5455515
-38.392434462 -77.9560707816 0.469438897438 1183844 3562058 1834482 5283147
-39.4484679312 -77.3341836579 0.368248614056 1145079 3560077 1958042 5342767
-40.4521572322 -76.8239357221 0.521764433321 1109603 3562018 1949701 5465335
-41.4820290065 -76.3722229038 0.272336632185 1069920 3563769 1999590 5461111
-42.4866062602 -75.9932639539 0.7313834219 1031548 3566106 2011646 5512556
-43.4944553263 -75.6669047588 0.239799507314 994160 3567714 2093173 5527612
-44.4663232923 -75.3954180692 0.891571967418 957016 3568877 2181923 5611007
-45.4123270179 -75.1656413772 0.790054994073 924034 3571443 2097832 5701948
-46.4122330634 -74.9526903788 0.659088278697 891100 3574347 2387186 5624961
-47.2729791453 -74.7905815607 0.145078327306 864145 3577070 2315801 5907905
-48.2111189065 -74.6314359169 0.343643387439 838277 3578544 2252652 5840195
-49.1649945356 -74.4837360769 0.728853809638 809548 3580463 2247778 5776614
-50.1103252008 -74.3508353981 0.902509682352 777753 3582052 2196837 5768992
-51.0767095641 -74.227731381 0.407507675821 747876 3584990 1928815 5719963
-52.1613223975 -74.1011805215 0.310867165463 711318 3583345 1939993 5458648
-53.1948510428 -73.9880693348 0.784664306334 677706 3585018 2297900 5470729
-54.0657612794 -73.8957561509 0.393923020541 649506 3584619 2254567 5819114
-55.0152878596 -73.7934640103 0.423693054404 623642 3584481 2223281 5782432
-55.97227862 -73.6829411687 0.855443582965 601595 3584792 2233429 5754085
-56.9200479848 -73.5678017032 0.440517222364 584245 3583171 1841607 5760308
-58.056382995 -73.4335482735 0.354311247335 560069 3584435 1577095 5379080
-59.2760679447 -73.3053265085 0.953097192651 538954 3587335 1713215 5119876
-60.3678533356 -73.2051963602 0.582780418482 520094 3589536 1668546 5252998
-61.5100884434 -73.1131239822 0.343525103945 502766 3593978 1986802 5215501
-62.4762067269 -73.0435591758 0.629318479135 491043 3598560 2278891 5530938
-63.3658575084 -72.984457229 0.17103732108 482211 3601996 1945963 5822670
-64.4591991914 -72.9182108902 0.586585017271 469698 3602923 1843216 5501185
-65.5499177828 -72.8573647572 0.536212516658 458987 3600795 2133856 5397537
-66.4799085671 -72.809645288 0.710804957125 453960 3602084 2309115 5680080
-67.3825876385 -72.7651608286 0.072987750484 449901 3603405 2501752 5858179
-68.2370833306 -72.7240387579 0.453586021099 449031 3605309 2398987 6051743
-69.1642174627 -72.6794588112 0.785066526846 446905 3608185 2753003 5960068
-69.941881696 -72.6421639934 0.546950751394 446378 3611475 3062337 6307016
-70.6703102876 -72.6067179951 0.32734236826 445950 3615574 3026735 6617988
-71.457192415 -72.5672340803 0.229165669359 445132 3621984 3056622 6594924
-72.2310234849 -72.5275702147 0.988087992791 444026 3628301 3625899 6633561
-72.8427040313 -72.4964373998 0.68666349863 441465 3632950 3801488 7192122
