# log_X, log_likelihood, tiebreaker, accepts, tries, exceeds, visits
0 -1.79769313486e+308 0 2534922 2549204 1014321 2549204
-0.925977370251 -6458.86926347 0.441262482441 2300932 2548849 1300672 3525842
-1.92333396661 -4740.16484409 0.319871616735 2128247 2547736 1544258 3797048
-2.82683746637 -3685.32375749 0.342229115428 2015732 2548156 1541971 4034150
-3.78998857311 -2785.32950201 0.218851261849 1927973 2546196 1608481 4032101
-4.71192624278 -2217.23147188 0.687935678437 1868884 2547670 1522176 4095284
-5.7020025909 -1574.40203736 0.972941495508 1811987 2543755 1596197 4009235
-6.62586609711 -1244.86667326 0.849023923776 1748818 2540725 1428070 4076545
-7.67292156577 -1020.95342827 0.653474913651 1693222 2536080 1582533 3911864
-8.58143622535 -886.639465663 0.139509342758 1656613 2532669 1696787 4052102
-9.4565075672 -782.76281098 0.341073501374 1627104 2531552 1546670 4163121
-10.4470266808 -684.846275112 0.270565331542 1599520 2527484 1562128 4017523
-11.3936854264 -607.655739302 0.121386761479 1573013 2525497 1567242 4029458
-12.3400470962 -543.589468651 0.925598924391 1550732 2524234 1463679 4033359
-13.3531753235 -485.667080381 0.765666511831 1525056 2521107 1426766 3933641
-14.3667797209 -437.473860259 0.775406012637 1506453 2521269 1735198 3896206
-15.1824689767 -404.045904442 0.0744790695583 1496282 2523659 1897582 4193296
-15.9821956815 -374.811061943 0.354626225266 1489378 2526216 1772185 4357209
-16.8851641467 -344.971407929 0.523094894138 1481183 2530107 1731596 4243441
-17.7850388653 -318.52975286 0.325900144529 1471304 2532491 1916252 4205951
-18.5781686628 -297.59533626 0.150220790394 1463772 2535042 1902304 4383929
-19.4183608467 -277.431664341 0.422474983119 1458097 2535333 2075128 4375240
-20.1721551802 -260.615186831 0.737670068905 1451805 2537823 2207162 4544124
-20.9024737419 -245.555990511 0.858408506215 1445993 2539753 1841291 4674291
-21.8362494776 -227.580231814 0.685172396931 1442570 2543218 1799468 4325894
-22.7174626279 -212.136060631 0.811197935833 1434203 2544003 1642343 4278418
-23.6764074676 -196.791136656 0.35340161397 1428739 2542797 1697114 4125466
-24.5685676569 -183.997728253 0.919228093405 1418873 2541439 1761764 4174905
-25.4360336282 -172.837901709 0.880006727521 1412824 2540604 1657771 4235466
-26.3762181937 -162.046849505 0.645434786022 1406165 2540710 1438608 4137027
-27.4303898704 -151.502210612 0.734436434736 1397087 2540250 1232181 3924630
-28.5822473578 -141.675593728 0.0912966368063 1383485 2535261 1139657 3719881
-29.7570591891 -133.306838091 0.718912910255 1370373 2532625 1087037 3626405
-30.9523953533 -126.227462982 0.971615540146 1359225 2531605 1278778 3574343
-31.9790750124 -121.156954031 0.251452917285 1348204 2531882 1569427 3754665
-32.8562200629 -117.432509564 0.0473414091012 1337313 2532445 1525650 4035280
