# log_X, log_likelihood, tiebreaker, accepts, tries, exceeds, visits
0 -1.79769313486e+308 0 3108700 3127088 1565584 3127088
-0.704689226748 -17784.7361104 0.342155443136 3082334 3121379 2100529 4660795
-1.50773245883 -6374.04557068 0.260410733983 3004734 3120341 1871784 5153074
-2.52005344323 -3524.3909002 0.26713023211 2795391 3118341 1729279 4934940
-3.56714337955 -2420.36404378 0.192688248402 2610699 3117831 1721775 4794094
-4.59039620435 -1819.83429188 0.382879408527 2458027 3119071 1744261 4786154
-5.5994905482 -1395.31013338 0.555794393964 2345561 3118704 1879650 4807412
-6.54044774515 -1104.68779257 0.691390094574 2261361 3118493 2098535 4941782
-7.40108771501 -902.697227114 0.392785398698 2196357 3117529 2078401 5154602
-8.31199013936 -743.433526809 0.214844924582 2128617 3119416 2034663 5141586
-9.24112317718 -625.544316772 0.519177459434 2069844 3122038 2075681 5106616
-10.1442261508 -535.106364094 0.163365209713 2020761 3126225 2446530 5154892
-10.896216161 -474.293168278 0.15591114789 1984901 3128945 2835335 5519860
-11.5703430958 -428.592623151 0.723948507821 1953566 3128791 2866241 5898716
-12.298437588 -386.294591215 0.546198128359 1917935 3128906 2425300 5932104
-13.1954659259 -342.272566564 0.0245778718234 1877842 3127420 2387651 5499194
-14.034034478 -307.878177341 0.35656761697 1843378 3126301 2044747 5453852
-15.0156116289 -273.421753515 0.868190310209 1806200 3125088 1865019 5117758
-16.0247724758 -243.627927271 0.307864754665 1770593 3124541 1879551 4938319
-16.9918024175 -220.008465708 0.947453628428 1731872 3121795 1838892 4945259
-17.9813993749 -200.078621677 0.138944674326 1692569 3121251 1964302 4904369
-18.8989374458 -184.986014062 0.86489982544 1661715 3118630 1924602 5022498
-19.8593663373 -171.549703455 0.136962719757 1630488 3118019 1769344 4985306
-20.8941297004 -159.096391383 0.74993426277 1600245 3114653 1676726 4829833
-21.9502084376 -147.964257179 0.00163119769473 1572088 3112510 1914576 4735367
-22.8586874267 -139.21242248 0.690310191364 1550482 3110731 1923383 4963045
-23.8081888865 -130.776797865 0.988521110499 1531259 3108186 2047415 4971746
-24.6986753734 -123.519388673 0.41934799452 1509630 3105465 1980552 5089301
-25.6440893222 -116.450892127 0.69257769761 1484229 3103775 1770321 5025689
-26.6861389516 -109.632445961 0.0158730932925 1451482 3099080 2012836 4816795
-27.5625130294 -104.786912505 0.252735983894 1422600 3095781 2206692 5044022
-28.3940698533 -100.836804225 0.591849528249 1394082 3090536 2243087 5228048
-29.2444487555 -97.3597196923 0.456338641264 1363983 3083903 2080033 5259360
-30.1741140959 -94.0742339675 0.836617405073 1330368 3076051 2054717 5094268
-31.0847419809 -91.3231349384 0.835716871503 1301310 3072379 2011314 5064970
-32.0105322012 -88.9316152179 0.944095110203 1267437 3071008 1847023 5022264
-33.0108285444 -86.7436368105 0.696405841179 1232405 3073242 1650216 4866290
-34.089588156 -84.7731073247 0.426578388914 1200445 3077840 1643541 4678453
