# log_X, log_likelihood, tiebreaker, accepts, tries, exceeds, visits
0 -1.79769313486e+308 0 2768260 2784259 1178924 2784259
-0.866453789324 -7427.26449018 0.404421099031 2481313 2725101 1637273 3855595
-1.72822727938 -5606.27399667 0.25535081508 2324237 2709579 1682945 4283702
-2.66476664101 -4338.82597116 0.494397708439 2184105 2701762 1739255 4325198
-3.57877532678 -3368.34779937 0.483838474435 2092987 2695083 1749231 4373041
-4.49786400247 -2692.47011599 0.704800338141 2012785 2693322 1655631 4378982
-5.47143926049 -2073.10074259 0.403131525698 1969066 2692861 1738191 4291643
-6.37852750789 -1560.78885006 0.664940414695 1920559 2692108 1641935 4365709
-7.35719675151 -1252.16213891 0.0929631057854 1859876 2691116 1633980 4274130
-8.32010467356 -1056.94733071 0.13340000201 1813124 2691629 1676913 4266122
-9.25614880932 -918.651232005 0.27076385374 1771261 2689378 1779878 4306980
-10.1437366053 -814.186853036 0.645513627277 1742601 2687817 1715721 4404308
-11.0884165307 -721.168989864 0.683793813821 1710715 2685163 1798570 4340894
-11.9734528478 -648.122269413 0.34988575724 1685168 2682990 1728404 4417672
-12.9139332438 -581.167425823 0.236956965607 1657242 2682059 1594624 4350961
-13.9175599698 -521.247336263 0.986559819871 1632107 2679403 1643300 4219103
-14.8624823365 -473.772780657 0.0368844485008 1607372 2675932 1725498 4261842
-15.7699418832 -434.879714078 0.909631669753 1589332 2674083 1767217 4344009
-16.6727006103 -400.496755507 0.248017627171 1573706 2669915 1879120 4382526
-17.5244800674 -371.483557816 0.343194226062 1557558 2665853 2103543 4486909
-18.2893768218 -347.853086989 0.109328913771 1545420 2662012 1952344 4701512
-19.1719494153 -322.757391599 0.716987799248 1534639 2658053 1989294 4555217
-20.0057438244 -300.949871987 0.17543616603 1524281 2654602 2100341 4584350
-20.7928834245 -282.073663665 0.0257269471335 1513629 2649259 2220257 4685600
-21.5470812338 -265.322745742 0.121596116128 1503940 2642614 1934526 4796250
-22.4578630859 -246.482688085 0.882709571216 1492753 2635461 1831575 4516273
