# log_X, log_likelihood, tiebreaker, accepts, tries, exceeds, visits
0 -1.79769313486e+308 0 3737296 3758488 1122169 3758488
-1.19942544702 -9262.810357 0.185549827154 3717691 3785566 1907096 4881852
-2.14119874921 -3741.68965445 0.855886390118 3555325 3784703 2161757 5638587
-3.10101479354 -2438.24516627 0.728418290052 3335986 3785594 2317394 5887084
-4.03504544706 -1812.26136751 0.970474180633 3132081 3785336 2362353 6041180
-4.97549850467 -1366.75119756 0.902469504979 2979868 3786920 2367830 6086676
-5.92100348373 -1062.08192883 0.056968350099 2857475 3788292 2385743 6094029
-6.86032858857 -840.630060467 0.202613399902 2756422 3789313 2409573 6111415
-7.7927271029 -692.073096414 0.262986899762 2650564 3789064 2521984 6138361
-8.68486915796 -587.15344352 0.930701747302 2576221 3788832 2738252 6251931
-9.51439579396 -502.56765279 0.0542911661855 2516311 3791388 2479946 6469443
-10.4742111995 -425.105983773 0.960933636987 2448271 3793430 2311289 6225202
-11.4652385632 -364.187583934 0.403055368589 2391607 3796835 2577915 6065443
-12.3242864681 -322.157958481 0.466233301432 2347978 3802338 2836582 6330944
-13.1315054469 -288.681077014 0.0437524116868 2310999 3807006 2631039 6589911
-14.0515093631 -256.229776759 0.165445604813 2265389 3810067 2631023 6393657
-14.94200475 -230.184064482 0.860150145532 2217980 3814112 3188729 6394253
-15.6441316399 -213.038410622 0.723636798378 2182590 3816654 3206031 6938289
-16.4207055843 -196.938877398 0.45513591867 2142010 3816660 3297197 6956936
-17.1723575858 -183.769922346 0.899855426455 2102341 3815882 2947952 7044927
-18.0462110259 -170.810328416 0.120340664817 2059323 3815152 2467845 6700764
-19.0451131663 -158.376639909 0.619371272529 2015843 3815495 2629252 6227222
-19.9105360455 -148.98949854 0.645395887316 1988135 3815437 2558280 6379636
-20.8263118542 -139.985913772 0.895148484817 1959033 3814994 2568814 6311664
-21.7276183992 -131.947608986 0.621206701207 1935469 3815107 2459740 6318835
-22.6724399999 -124.068901513 0.0652630973214 1908904 3816906 2014324 6214636
-23.7957198957 -115.368327478 0.197722140423 1877082 3821869 2077557 5784860
-24.8191239334 -108.49738396 0.736459332187 1832696 3821648 1952644 5842642
-25.9124713425 -102.461321587 0.0673555626459 1783631 3819768 1911266 5719963
-27.0059553986 -97.6021773216 0.190548657587 1735091 3818667 2002885 5678816
-28.0469439007 -93.8381616934 0.240635077149 1692466 3818297 2198434 5767886
-29.0124336941 -90.9253270774 0.947811604288 1652635 3820326 2375884 5961522
-29.9343793971 -88.5604626986 0.592210983551 1617324 3821336 2607167 6137033
-30.7938290586 -86.6548947482 0.56349809866 1579292 3820068 2779569 6362087
-31.6257277261 -85.0562629886 0.874703398321 1548433 3821592 2578361 6534971
-32.5573397618 -83.5025803481 0.0647626074401 1508306 3826897 2751759 6346551
-33.3967012415 -82.3021986187 0.14892202682 1475578 3830824 2495205 6517156
