# log_X, log_likelihood, tiebreaker, accepts, tries, exceeds, visits
0 -1.79769313486e+308 0 2779623 2796012 1461903 2796012
-0.664446426694 -10039.7956771 0.732966824776 2596436 2804154 2008965 4240624
-1.41960197283 -7948.76776156 0.494595553129 2479116 2808873 2112423 4774341
-2.24043980598 -6519.29139803 0.470664443788 2372152 2811088 2072993 4872289
-3.09927349921 -5419.31062628 0.466109311879 2272330 2813563 2106523 4830169
-3.93408811776 -4564.89015182 0.122936205017 2189529 2813444 2047008 4857227
-4.80219096144 -3830.33709602 0.606515089899 2120212 2812396 1999714 4797596
-5.6810546264 -3192.88000972 0.506497562887 2063055 2812299 1995822 4750248
-6.55221118051 -2690.33715326 0.395765803578 2010744 2809561 1715740 4739758
-7.56782761222 -2168.95000473 0.251504585824 1967579 2808546 1388298 4469459
-8.73073761832 -1656.54823595 0.741701625326 1919679 2805890 1368839 4147053
-9.83497510707 -1337.89784294 0.792991590447 1865882 2806766 1473250 4125386
-10.8635521675 -1132.3711618 0.651912214227 1823818 2806064 1618579 4224830
-11.8244178587 -988.517972857 0.446480026228 1787509 2807331 1568199 4368013
-12.8479364605 -866.244067456 0.83981998092 1754757 2807225 1651823 4322315
-13.811167795 -770.564648577 0.24132609439 1727232 2806769 1760860 4401699
-14.7301477096 -692.113982663 0.792842540166 1708897 2807258 1883124 4508023
-15.6071260603 -627.294652216 0.726158930361 1686422 2807961 1817931 4626261
-16.5432874179 -566.902295241 0.0942218015077 1665766 2808295 1819751 4567159
-17.4660490814 -515.360853581 0.413362941526 1644765 2810038 1924471 4571875
-18.3355437068 -473.967571595 0.983043671312 1628004 2809055 1991795 4673407
-19.1928838015 -438.144186647 0.170086427477 1611947 2808633 2028910 4741608
-20.0462977727 -406.647565909 0.114142000882 1598972 2808249 1891432 4778535
-20.9753608658 -376.214827649 0.192577537556 1585063 2807362 1863464 4644886
-21.8914273244 -349.14298381 0.922666423442 1573462 2808054 1805959 4618266
-22.8323179983 -324.01195155 0.512530914461 1562043 2808089 1971477 4562091
-23.6763098445 -303.505695259 0.100146080478 1555439 2808019 2099192 4721839
-24.4925606614 -285.275165505 0.692751719892 1547220 2810714 2266445 4851580
-25.2603823594 -269.434504266 0.647879075076 1540882 2810806 2151476 5015432
-26.1111097518 -252.938352856 0.935208633845 1536700 2812570 1883232 4908143
-27.0703032341 -235.734693837 0.448096354853 1528597 2814590 1860885 4647499
-27.9882565706 -220.682954261 0.383217444166 1522685 2814596 1908164 4622590
-28.8766750508 -207.238397535 0.879918006834 1519060 2815086 2106238 4668949
-29.6787677757 -195.932087468 0.89594829617 1511605 2816542 1888565 4860340
-30.6257376709 -183.537595918 0.130267844922 1506240 2816651 1717354 4651845
-31.6223323913 -171.789416969 0.706611874671 1498400 2816114 1668431 4481081
-32.6107203139 -161.394296773 0.499891394444 1489599 2814899 1770013 4431074
-33.5311025231 -152.783980714 0.575219722796 1478465 2813969 2024275 4527106
-34.3419741685 -146.045620224 0.35032833748 1470066 2813315 2071429 4773571
-35.1817226145 -139.780027361 0.737343019362 1463762 2814370 1788632 4822894
-36.1739010825 -133.26008908 0.744217219076 1450780 2816477 1677437 4552167
-37.1722932325 -127.581725629 0.0802927853139 1439365 2817411 1856194 4441428
-38.0488661126 -123.218002518 0.907225473005 1428311 2818675 1913930 4613940
-38.9325455219 -119.37682586 0.970446959179 1416463 2821042 1860644 4672177
-39.8557465549 -115.86004561 0.709198160704 1403350 2822682 1825919 4623980
-40.7871823027 -112.76693873 0.846384944951 1390297 2823328 1846319 4589805
-41.7006766039 -110.116029381 0.573805553014 1374725 2825065 1899946 4609685
-42.5905801566 -107.849590478 0.0550011010252 1360797 2826629 1948260 4663788
-43.4673931152 -105.87496459 0.647190013143 1348633 2827559 1914724 4713318
-44.3712811115 -104.047150544 0.669849517483 1334324 2829265 2124442 4684258
-45.1681648571 -102.600089785 0.88376967619 1320767 2829078 2097187 4886205
-46.0184725609 -101.194342048 0.568935342505 1310064 2830873 1930122 4864843
-46.9452169364 -99.8004629906 0.530960971888 1293997 2834021 1748687 4706442
-47.9356052312 -98.467087257 0.799155330197 1276011 2835210 1819618 4530919
-48.8507387596 -97.3688515314 0.892417307547 1261336 2839214 1698076 4601701
-49.8477707552 -96.2846385908 0.67781749802 1244488 2841849 1710725 4488270
-50.813506731 -95.3341131198 0.795186882223 1226821 2843773 1594459 4501732
-51.850123668 -94.4159813093 0.702960315983 1208373 2845927 1403805 4391717
-52.9854276552 -93.507025745 0.915456092507 1189059 2847932 1501037 4210181
-54.015625071 -92.7688096949 0.600435514863 1169454 2848956 1617025 4301777
-54.9948216728 -92.1264272815 0.842492433699 1153810 2849789 1769240 4415399
-55.912205312 -91.5715438957 0.133252801586 1133942 2849747 1946923 4561842
-56.7683158685 -91.0940228226 0.960079680845 1114174 2849123 2038515 4731600
-57.6150936118 -90.6546782535 0.474313273754 1094290 2849415 1855569 4820119
-58.571111317 -90.1938852021 0.257356567084 1070243 2849858 1608398 4645300
-59.6296736888 -89.7239320236 0.718101281869 1037100 2849497 1627741 4402725
-60.6248760597 -89.321068536 0.144836772941 1001477 2849770 1669324 4420141
-61.5995239723 -88.9588760393 0.240560295667 960653 2849062 1613850 4460001
-62.6154799727 -88.6103855529 0.751702107739 911207 2848028 1653721 4406789
-63.596280443 -88.2963097341 0.659414248897 855725 2848578 1813820 4445037
-64.4960211165 -88.0201666521 0.88399786466 794075 2848316 2018733 4599624
-65.3249170842 -87.7715276501 0.212209260167 727424 2850935 2180016 4803269
-66.1209372527 -87.5299557748 0.797835913971 661726 2852622 2406672 4962128
-66.8520124639 -87.3006939893 0.593475973194 606141 2855288 2200818 5184247
-67.712764581 -87.0141648947 0.384821464136 554777 2856065 2006634 4987017
-68.625781595 -86.6964584133 0.728358683696 523809 2858312 1793432 4798267
-69.6104078986 -86.3611517201 0.686307848795 509366 2858485 1605171 4591088
-70.6595581525 -86.0293778369 0.140863597014 494582 2859957 1643936 4408174
-71.64639429 -85.7450568112 0.133365183398 481362 2860515 1609091 4444672
-72.6618757709 -85.4805656749 0.108832056045 466529 2860901 1413879 4411739
-73.794703645 -85.2143004362 0.448133585277 449993 2862895 1333794 4224692
-74.9416793744 -84.9743491314 0.171013569922 436120 2862382 1572238 4145373
