# log_X, log_likelihood, tiebreaker, accepts, tries, exceeds, visits
0 -1.79769313486e+308 0 3944199 3966013 971223 3966013
-1.38788818903 -8888.98777246 0.44654658421 3616771 3683843 1834945 4638318
-2.31753850534 -3601.074112 0.626006919138 3461790 3682007 2103578 5458661
-3.27238043825 -2360.18383385 0.00272145283059 3234615 3680718 2047460 5724915
-4.29983897555 -1729.41415721 0.40205168441 3017127 3681130 2130986 5671752
-5.27931832684 -1305.6836621 0.238071262199 2871234 3680704 2180928 5752078
-6.24992492291 -1020.57911713 0.266287510545 2749380 3678738 2041509 5800045
-7.29290347632 -795.480345585 0.809566507837 2638459 3676459 2218864 5664219
-8.23173215359 -663.122433438 0.421169585231 2540415 3672679 2542724 5836597
-9.06675567237 -567.049756836 0.797925728467 2474790 3663843 2729708 6147634
-9.88293762671 -487.559248603 0.837460629738 2411611 3655875 2498584 6325903
-10.8135405733 -416.367899212 0.191501807102 2342381 3649544 2502528 6100411
-11.7072064285 -362.893223383 0.231541351125 2287817 3647032 2708808 6101304
-12.5235389853 -323.216554901 0.0678591271131 2242677 3646889 3042595 6300622
-13.2573247298 -292.972207233 0.855917213734 2208745 3648783 3086765 6627487
-14.0263353333 -265.445040744 0.483930878248 2172107 3650849 2831955 6672210
-14.8864087467 -239.370061376 0.544903223962 2128149 3652918 2404103 6423762
-15.8696449112 -214.85211661 0.912858392535 2078516 3658102 2457270 6007612
-16.7662042844 -196.958252598 0.118749018923 2033752 3658789 2614348 6055630
-17.6099479385 -182.899505365 0.866645569648 1992525 3658960 2378246 6205978
-18.5700926685 -169.441355403 0.44005434968 1952920 3656767 2239219 5976322
-19.552238901 -157.616841217 0.131205028132 1916832 3655528 2190860 5839805
-20.5331538443 -147.277626111 0.101288616404 1882974 3654254 2307710 5789542
-21.4550022928 -138.52021937 0.950639833589 1858402 3651425 2249009 5898728
-22.4201666111 -130.056491963 0.445783755189 1835090 3649688 2266173 5841288
-23.3683903199 -122.270635561 0.533903809442 1804642 3648094 2207111 5855792
-24.3447673301 -114.989979406 0.985690982414 1772709 3650288 2290721 5801225
-25.27578491 -108.943622971 0.300236525207 1737395 3653501 2224977 5884726
-26.2491056135 -103.567010473 0.449176630946 1698210 3653536 2046645 5821203
-27.2931858687 -98.7815578234 0.970797516642 1652921 3653053 2238730 5646857
-28.2203414424 -95.2870847839 0.60239475432 1615470 3653304 2187066 5830038
-29.2013150366 -92.1719278383 0.536079710406 1574317 3654125 1885115 5782001
-30.3186653113 -89.2085767131 0.945685698084 1530591 3653759 1987248 5487920
-31.3340180168 -86.9610557762 0.377116639906 1491825 3654646 1799003 5585016
-32.4629686342 -84.8730128242 0.582833205519 1443593 3656954 2000236 5407128
-33.4575787171 -83.3403174494 0.62407909572 1401411 3660344 2175881 5603633
-34.4050042983 -82.1000254207 0.909913126129 1362856 3661706 2261236 5779165
-35.3449454585 -81.0390962258 0.162660765819 1324652 3662496 2320187 5865369
-36.2742025051 -80.1322342832 0.0410035094343 1290312 3661581 2275627 5924071
-37.2320712824 -79.3222346784 0.0205132308974 1252446 3658329 2064633 5877679
-38.277042616 -78.5537868309 0.151361566033 1212450 3653979 2121830 5667615
-39.2600033048 -77.9276685464 0.998483812513 1179567 3652141 2018436 5718406
