# log_X, log_likelihood, tiebreaker, accepts, tries, exceeds, visits
0 -1.79769313486e+308 0 3173139 3191336 1540818 3191336
-0.739427100641 -9900.17969309 0.50795733847 2949800 3174966 1977327 4673906
-1.6039531869 -7567.66605441 0.157427751092 2809455 3177066 2113092 5102574
-2.48890784995 -6056.20057584 0.267816772268 2691157 3181590 1991132 5236569
-3.45682395322 -4851.64320572 0.465797642246 2574437 3185727 1793815 5121344
-4.50439104584 -3848.82622767 0.210653355405 2470074 3189687 1907036 4933089
-5.45630969316 -3097.4273605 0.754546060636 2399023 3190282 2161648 5039329
-6.30705263085 -2592.98434597 0.207086533729 2341096 3190727 1906666 5287281
-7.32641573338 -2007.38335255 0.400599443123 2305159 3192251 2106475 5050647
-8.20450278795 -1611.77485459 0.779018798249 2258481 3193670 2188183 5237238
-9.08073398077 -1351.87905002 0.087706660775 2204377 3192925 2048636 5316848
-10.0357477274 -1151.09755638 0.880240257637 2148865 3191377 1896449 5178527
-11.0401504587 -992.976371295 0.461956146316 2100720 3188806 1791074 5026710
-12.0711111366 -864.770255293 0.509290564667 2056385 3187165 1807165 4923080
-13.0732184161 -763.212916341 0.244980237284 2021552 3188236 1762751 4936639
-14.1020888993 -676.131898263 0.317662099907 1987776 3187817 1703492 4894319
-15.1557029034 -600.690129858 0.536902774021 1952607 3184593 1661612 4835742
-16.2217155437 -537.071227816 0.0226057060909 1921817 3184294 1852848 4794650
-17.1740268819 -489.388337768 0.840286374667 1895482 3182936 2028422 4981096
-18.0753956123 -450.346390952 0.693449885752 1871378 3182420 2397456 5153227
-18.8468594675 -420.784892525 0.528509133221 1858495 3184710 2480193 5517032
-19.6514375662 -392.928087875 0.909886784136 1845064 3187019 2725670 5607245
-20.3794747967 -369.773927403 0.39407233575 1835306 3190691 2593734 5851894
-21.1976241489 -345.712291521 0.313069513305 1825297 3193195 2660712 5731513
-21.9705971598 -324.8762519 0.98542259961 1816007 3195727 2694432 5799337
-22.7426943143 -305.65359122 0.124133104079 1808716 3198044 2798250 5835610
-23.4838391944 -288.303493526 0.921104315167 1801528 3199260 3030348 5942333
-24.1645108395 -273.372005802 0.731150469981 1795846 3200952 3208534 6169945
-24.8257237747 -259.796114449 0.626685482577 1790475 3202850 3362675 6348974
-25.4687290854 -247.411454739 0.193131371358 1783284 3205305 3336467 6501350
-26.1425721273 -235.209155789 0.712538135226 1778590 3206063 3172365 6476036
-26.862155846 -222.933707526 0.597550095491 1771816 3207419 2916099 6313186
-27.639535582 -210.55741576 0.55069686485 1768998 3211306 2681615 6066718
-28.4602036946 -198.306323127 0.516266303004 1764178 3213835 2624206 5837455
-29.2645225519 -187.123238764 0.203940626073 1757480 3214158 2778629 5778473
-30.0029816947 -177.745284745 0.30179243528 1747534 3213055 2954141 5925082
-30.7058053424 -169.639388648 0.0203588684787 1741105 3214241 2606821 6098139
-31.5591872507 -160.726696249 0.254136815874 1732051 3214700 2333868 5761972
-32.4653937893 -152.372201458 0.22722874809 1718703 3215310 2227478 5491171
-33.3702745497 -145.09964918 0.280534705518 1708717 3215855 2105768 5385501
-34.3109930816 -138.499706109 0.522633157281 1694493 3214435 2169987 5263693
-35.2002488264 -133.043202404 0.777621328128 1680247 3214833 1942537 5324006
-36.2082416517 -127.674926301 0.192850515881 1664404 3214887 1876011 5101661
-37.2086475288 -123.098553591 0.912347532973 1648278 3214566 1777404 5032751
-38.2481923417 -119.012449485 0.672632498706 1628191 3213453 1717525 4935564
-39.3020023714 -115.508655443 0.416974343967 1605485 3212266 1801885 4874618
-40.2973609631 -112.683119482 0.111222701969 1586884 3211660 1856205 4954571
-41.2796960922 -110.292189075 0.378926966824 1566694 3211871 1736352 5007322
-42.3369486588 -108.081840538 0.670393251491 1541324 3211425 1644062 4891605
-43.424342771 -106.129481947 0.736552442984 1519175 3212913 1722291 4803925
-44.4492889483 -104.541062557 0.743328165391 1494649 3215139 1596492 4881945
-45.5631118818 -103.04661579 0.550437055466 1468303 3216954 1600754 4764642
-46.650813112 -101.784437471 0.658011780942 1441970 3218406 1719231 4769933
-47.6706054444 -100.753590973 0.161771204383 1415515 3218670 1708209 4885704
-48.7198388616 -99.8123677692 0.372884162198 1389956 3219153 1801940 4877848
-49.7158094775 -99.0163148717 0.325600385421 1366228 3220394 1644427 4969636
-50.8183235592 -98.2265449417 0.878294255556 1341052 3221516 1854399 4820200
-51.7749690918 -97.6098885015 0.262058517096 1321280 3221356 1999356 5021509
-52.6981985726 -97.0645690673 0.789137781937 1299215 3222223 1916776 5163968
-53.6895236697 -96.5257027279 0.901748406091 1278926 3222687 1793107 5084676
-54.7305034858 -96.006360948 0.206442817855 1252756 3223958 1767157 4964320
-55.7623757636 -95.5387796066 0.5891020946 1225211 3224871 1864078 4937762
