# log_X, log_likelihood, tiebreaker, accepts, tries, exceeds, visits
0 -1.79769313486e+308 0 3003511 3020669 1890124 3020669
-0.489545771808 -11289.3817445 0.335242830106 2857507 2986388 2163507 4856630
-1.30366719498 -7773.75559204 0.324682683337 2703497 2972301 2271264 5107764
-2.11929107181 -6050.59136338 0.356999558202 2573306 2970715 2343214 5191969
-2.92035917019 -4921.6438226 0.383938324295 2454888 2971455 2295317 5250665
-3.75248577915 -4016.01454451 0.121896263418 2349782 2971617 2357247 5201485
-4.5495042483 -3281.17967021 0.393156246661 2275943 2971316 2229995 5260028
-5.41150834965 -2682.87802609 0.408360097204 2205528 2971935 1996437 5138146
-6.35842617588 -2131.57359466 0.285849938535 2151825 2973027 2071763 4907694
-7.22485073866 -1653.34078044 0.676710202513 2107564 2972666 2060732 4983310
-8.11128423946 -1342.82907565 0.227254448835 2045097 2971074 1961569 4973705
-9.04377764865 -1131.08811455 0.706764211093 1989435 2971365 2016089 4875271
-9.93026786521 -984.548759932 0.912672657302 1948246 2972436 2080189 4925411
-10.7962355011 -871.422969295 0.915121665439 1913920 2972163 2110363 4987853
-11.6603993096 -777.19828049 0.0019512479056 1884391 2972521 1837203 5018793
-12.6651930721 -685.31869793 0.793109801722 1856856 2974434 1807393 4756286
-13.6338015196 -610.918317263 0.138631635159 1828108 2974716 1894005 4724004
-14.5504381028 -551.449057441 0.864067616419 1804034 2976306 2079537 4809301
-15.3936053533 -505.175309487 0.00971067527599 1784187 2977266 1867647 4989431
-16.3767765736 -458.358904992 0.807943543214 1762789 2977508 1560321 4787403
-17.4937657963 -413.700814705 0.114752061334 1736559 2974215 1579872 4485080
-18.5356685695 -377.766025403 0.831406948302 1719865 2971033 1458812 4498412
-19.6572174892 -343.592625743 0.145781705348 1703289 2968973 1519392 4380440
-20.7139473152 -315.341530736 0.303348703579 1691657 2970833 1694921 4440489
-21.6783211278 -292.172276628 0.131300420423 1682723 2971557 1650834 4610611
-22.704491182 -269.680537444 0.401782269938 1674655 2971920 1559839 4571216
-23.7770802825 -248.147207607 0.188440314303 1664161 2970913 1440134 4481692
-24.9074211415 -227.455713914 0.170254804101 1649767 2965651 1778185 4361729
-25.8081174442 -212.56379733 0.146067682264 1640017 2960244 1965821 4680860
-26.6797503659 -199.432812835 0.45385803954 1629750 2951964 1897246 4857072
-27.6216194961 -186.416232606 0.589217046583 1617706 2940554 1813658 4780750
-28.5918410034 -174.180810282 0.427256434752 1604492 2932599 1735549 4688753
-29.5858841347 -162.899346171 0.482442648775 1596271 2931694 1837685 4609902
-30.5081461208 -153.674004021 0.614572230208 1588521 2930931 1930309 4706471
-31.4027590482 -145.823336876 0.407647177777 1578823 2933533 1691790 4799083
-32.4440083634 -137.895159131 0.470852623586 1566304 2933743 1503202 4571436
-33.5522755181 -130.745818666 0.796408453464 1548599 2931484 1562265 4384008
-34.5829771162 -125.102644029 0.707681011239 1537788 2931499 1692119 4437941
-35.5483962954 -120.577448831 0.0502178219296 1523577 2930254 1620602 4563005
-36.5823814293 -116.382866664 0.732701282786 1507993 2927767 1502890 4492560
-37.6740305198 -112.590799139 0.30682423726 1492603 2927783 1448401 4377654
-38.776190819 -109.333063986 0.770594851403 1471827 2924775 1503727 4321471
-39.8298221226 -106.68219352 0.504395419863 1452544 2924272 1549565 4373030
