# log_X, log_likelihood, tiebreaker, accepts, tries, exceeds, visits
0 -1.79769313486e+308 0 2356010 2369600 1089611 2369600
-0.789487458338 -7934.1562882 0.145358254962 2152730 2363299 1462652 3406217
-1.64121486496 -6060.40800988 0.875789424409 2022515 2365712 1591256 3771150
-2.50924150142 -4846.90412787 0.0485326758161 1913952 2367414 1630722 3897233
-3.38520687877 -3923.25979876 0.711153263793 1830204 2369745 1626532 3937421
-4.27351736136 -3151.32790329 0.362981802812 1768437 2372084 1644027 3936918
-5.1513739224 -2591.18787142 0.536696930037 1713724 2373363 1638469 3953543
-6.03655260408 -2093.24697435 0.625901428441 1677669 2375210 1700524 3950993
-6.88518858009 -1661.08970648 0.459869119897 1648325 2376957 1521283 4013850
-7.85649886596 -1333.07510439 0.271416861836 1602485 2378754 1367999 3843641
-8.88824224132 -1105.73080238 0.264299036519 1563282 2380426 1422348 3694819
-9.84468698081 -957.620703006 0.638486865476 1529268 2381639 1393152 3745579
-10.834137284 -838.257542078 0.960961676183 1503466 2382729 1504412 3721076
-11.7434260397 -747.563542659 0.267855591589 1482539 2383498 1541098 3827384
-12.6565442119 -669.510800163 0.478886097191 1464714 2385083 1458880 3865698
-13.6320083084 -597.886926926 0.737615662555 1445502 2387556 1402160 3791429
-14.6269478752 -536.713425736 0.380975342514 1426744 2389957 1329693 3738565
-15.6593096224 -483.075272204 0.0233335465862 1410095 2391395 1422504 3668607
-16.6088226212 -440.967357152 0.601155933074 1395620 2393212 1600635 3762756
-17.4690405671 -407.901352427 0.0526105177352 1383225 2394112 1815534 3937902
-18.2511397527 -381.204911712 0.132037064967 1372502 2396111 1971344 4153082
-19.0045602387 -357.625140086 0.445197285993 1367979 2397622 2110848 4309455
-19.7271315006 -336.826612615 0.839610466126 1359311 2400179 2006042 4450125
-20.5302302013 -315.428648635 0.937748647647 1355366 2401372 2409117 4353577
-21.1337842507 -300.697430813 0.456135427113 1349195 2403428 2249964 4740500
-21.8862984554 -283.52444038 0.1950758968 1343637 2403210 2321983 4595720
-22.5780863853 -268.949839548 0.911263762226 1339134 2403325 2514568 4663840
